Entity,Year,Oil (% equivalent primary energy),Coal (% equivalent primary energy),Solar (% equivalent primary energy),Nuclear (% equivalent primary energy),Hydro (% equivalent primary energy),Wind (% equivalent primary energy),Gas (% equivalent primary energy),Other renewables (% equivalent primary energy)
Chile,1986,51.296772,11.25475597,0,0,30.38825035,0,6.283761501,0.776461482
Chile,1987,51.04811859,11.04891777,0,0,31.37888908,0,5.808170319,0.7159096
Chile,1988,50.4875412,13.82364464,0,0,27.5862751,0,7.327077389,0.775463402
Chile,1989,50.82497025,17.00065613,0,0,21.07872009,0,10.4028368,0.692828774
Chile,1990,50.97331238,19.45746422,0,0,16.98330116,0,10.6113081,1.974615097
Chile,1991,50.57204437,14.2234087,0,0,22.19996262,0,11.11989021,1.884698153
Chile,1992,49.35768127,11.08058357,0,0,25.49020576,0,11.20634937,2.865182877
Chile,1993,50.91239929,10.57833862,0,0,24.80724525,0,10.97999668,2.722023726
Chile,1994,52.07608414,11.88306141,0,0,23.30868912,0,10.0863266,2.645834446
Chile,1995,53.11684418,11.88662434,0,0,23.44569016,0,8.968050957,2.582787991
Chile,1996,53.27865601,15.5597105,0,0,20.29517174,0,8.609734535,2.256727457
Chile,1997,50.12581253,17.71789169,0,0,19.92988777,0,10.24674511,1.979661942
Chile,1998,51.16549683,16.64575577,0,0,16.74257278,0,14.12949562,1.316684723
Chile,1999,49.69395447,16.49541283,0,0,13.69667625,0,18.53482246,1.579138875
Chile,2000,45.8242569,12.0262394,0,0,18.16062546,0,22.57610321,1.412775993
Chile,2001,43.22537613,9.355369568,0,0,20.32624054,0.006560041,25.3718853,1.714557767
Chile,2002,43.56554413,9.106473923,0,0,20.85874939,0.006301001,24.71071053,1.752220869
Chile,2003,42.33246613,8.760103226,0,0,20.32669449,0.006296496,26.89662933,1.677816749
Chile,2004,42.754879,9.666035652,0,0,17.84909248,0.004258481,27.81064224,1.915095568
Chile,2005,42.62871933,9.103246689,0,0,20.78759003,0.005692862,25.85278702,1.621958017
Chile,2006,44.37699509,10.64595032,0,0,21.34675217,0.005295703,22.41039467,1.214611173
Chile,2007,55.96686554,12.38216496,0,0,16.45546722,0.008251754,12.9448328,2.242417097
Chile,2008,58.50538635,13.32737064,0,0,17.88327789,0.028095406,7.251861572,3.004006386
Chile,2009,58.30779648,12.43424225,0,0,18.82056999,0.059060082,7.480531216,2.897801161
Chile,2010,51.48168182,13.937397,0,0,16.11649323,0.240957782,15.31658173,2.906892538
Chile,2011,51.72008133,16.44718742,0,0,13.89209175,0.228664458,14.3303957,3.381569386
Chile,2012,50.48135376,18.71809006,0.000223693,0,13.24975204,0.268377423,12.70459557,4.577608585
Chile,2013,48.17060471,20.80599594,0.004364806,0,12.85871124,0.352081895,12.5909853,5.217257023
Chile,2014,47.75712967,21.41315269,0.30048275,0,15.09581947,0.945324719,10.63655472,3.851536274
Chile,2015,47.09412384,20.08567238,0.864948213,0,15.02196598,1.344798684,11.39253426,4.195959568
Chile,2016,47.56537247,19.4133606,1.53648448,0,11.86328125,1.477185845,13.31492996,4.82938385
Chile,2017,45.08620071,19.99305916,2.311225176,0,12.65123749,2.150820255,12.51570702,5.291748047
Chile,2018,45.122612,18.49235535,2.893164158,0,13.2071867,2.027922392,12.04173565,6.21502161
Chile,2019,44.27211761,18.06904411,3.445806742,0,11.72643948,2.677361965,13.5138464,6.295385838
Chile,2020,43.32839966,16.25619698,4.44460535,0,12.67799759,3.269932508,13.8578701,6.16499424
Chile,2021,44.00196838,15.90756607,5.999279499,,9.360421181,5.368247032,13.57159328,5.79092741
China,1965,8.401446342,86.62345886,0,0,4.253407001,0,0.721687973,0
China,1966,9.932253838,85.27558136,0,0,3.983122826,0,0.809042335,0
China,1967,10.90508938,84.29621887,0,0,3.818397999,0,0.980291605,0
China,1968,11.80424881,82.80654907,0,0,4.458870888,0,0.930320084,0
China,1969,13.00922012,82.1927948,0,0,3.72740221,0,1.07057929,0
China,1970,14.05960941,81.70600891,0,0,3.009592295,0,1.224786401,0
China,1971,16.12705803,79.45636749,0,0,3.070404768,0,1.346161604,0
China,1972,17.21512604,77.94140625,0,0,3.227597475,0,1.615878344,0
China,1973,19.89345169,74.79832458,0,0,3.417015076,0,1.891196132,0
China,1974,22.18210602,71.75950623,0,0,3.749354601,0,2.309030771,0
China,1975,21.84733009,72.22531891,0,0,3.503823757,0,2.423517942,0
China,1976,23.72200012,70.27835846,0,0,3.372568369,0,2.627072096,0
China,1977,22.98240662,70.89777374,0,0,3.228713989,0,2.891100407,0
China,1978,23.24329376,71.00978851,0,0,2.759463787,0,2.987458229,0
China,1979,22.61816788,71.30825806,0,0,3.008899212,0,3.064684629,0
China,1980,20.14554214,73.30905151,0,0,3.566197634,0,2.979212999,0
China,1981,19.34424591,73.89391327,0,0,4.066496849,0,2.695344687,0
China,1982,18.31980705,74.84297943,0,0,4.421272278,0,2.415945053,0
China,1983,17.55666733,75.29693604,0,0,4.82349062,0,2.322904348,0
China,1984,16.97213173,76.30880737,0,0,4.515454769,0,2.203598738,0
China,1985,16.43153572,77.00778961,0,0,4.441830158,0,2.118849754,0
China,1986,16.67291832,76.83647919,0,0,4.338527679,0,2.152081251,0
China,1987,16.43445206,77.295784,0,0,4.255547523,0,2.014213085,0
China,1988,16.4636364,77.28855896,0,0,4.323072433,0,1.924729943,0
China,1989,16.43255424,77.16392517,0,0,4.468027115,0,1.935494542,0
China,1990,16.05609131,77.27796173,7.45337E-05,0,4.721199036,7.52335E-05,1.942284346,0.002318948
China,1991,16.54123306,77.16152191,7.09636E-05,0,4.422176838,0.000322501,1.872460723,0.002207873
China,1992,17.0499382,76.72350311,0.000100996,0,4.404491901,0.004425624,1.813851833,0.003682843
China,1993,17.59188652,75.81554413,0.000125119,0.048123814,4.747567177,0.006632106,1.786586285,0.003536529
China,1994,16.82426262,76.04547882,0.00014706,0.416669846,4.92680788,0.011294927,1.761116028,0.014224547
China,1995,17.63441467,74.73298645,0.000199895,0.351734102,5.443462372,0.017599184,1.727048874,0.092558719
China,1996,18.54721832,74.21890259,0.000243972,0.372995436,5.095831871,0.002546679,1.717746496,0.044510756
China,1997,20.23056602,72.23217773,0.000296208,0.372559816,5.277330399,0.005331182,1.802958131,0.078776188
China,1998,20.79520798,71.55738068,0.000376324,0.363699079,5.34623003,0.009557452,1.85593605,0.071614541
China,1999,21.40550041,71.131073,0.000441495,0.372543097,5.105229855,0.012303074,1.902595162,0.070311308
China,2000,22.2612915,69.5865097,0.000551291,0.402460515,5.573288918,0.014782058,2.092809439,0.068303108
China,2001,21.51752472,69.25189209,0.00073032,0.394987047,6.535897255,0.016943244,2.216971397,0.06505356
China,2002,21.32174683,69.71366119,0.001031658,0.518230557,6.189296246,0.017997546,2.165869474,0.059531722
China,2003,20.44890594,71.3270874,0.001173342,0.762503088,5.200833797,0.018277897,2.160393,0.050894149
China,2004,20.41030884,71.07452393,0.001183229,0.753995061,5.504258633,0.019893479,2.160228968,0.043348059
China,2005,18.25489616,73.26287842,0.001143885,0.693726242,5.406453609,0.026500845,2.234019995,0.080551974
China,2006,17.86143494,73.40381622,0.001172809,0.64970094,5.379936695,0.045823749,2.507065058,0.098539785
China,2007,17.22031593,73.55062866,0.001286858,0.673000634,5.477769852,0.061851494,2.837520838,0.125469267
China,2008,16.94181633,71.93173981,0.001641604,0.708812058,6.879182816,0.141480312,3.148964405,0.182112798
China,2009,16.86481667,72.18635559,0.002868918,0.691214561,6.330582619,0.283961207,3.322079659,0.244889066
China,2010,17.94747162,70.00408936,0.006696733,0.685170352,6.795924187,0.471920192,3.747277021,0.273320019
China,2011,17.20433617,70.66107941,0.022978827,0.736702681,6.057650566,0.65238744,4.313675404,0.281292051
China,2012,17.3336544,68.72545624,0.030214002,0.793033838,7.252298832,0.866195917,4.625258446,0.294662654
China,2013,17.45301437,67.64805603,0.067426264,0.861525893,7.324168682,1.113298297,5.07797575,0.349989802
China,2014,17.63268089,65.76870728,0.182847589,0.994137883,8.240929604,1.242430449,5.40714407,0.423767477
China,2015,18.73392677,63.70544434,0.301334977,1.255191803,8.506525993,1.416524529,5.517938137,0.488942266
China,2016,19.01971054,62.08504486,0.496421248,1.526433706,8.605503082,1.797263503,5.837859631,0.552647352
China,2017,19.35531425,60.29800797,0.844736934,1.707227468,8.354614258,2.184268951,6.500626564,0.684455335
China,2018,19.53069496,58.36086273,1.213184357,1.941374898,8.221995354,2.508665085,7.35968256,0.775322378
China,2019,19.79858971,56.76563263,1.476938725,2.206250429,8.390449524,2.672336102,7.713569164,0.899881303
China,2020,19.47685242,55.81776428,1.672719002,2.251245737,8.467437744,2.988600016,8.211263657,1.055892587
China,2021,19.40947533,54.65989685,1.953952551,2.336588621,7.768006802,3.917465687,8.647788048,1.238537431
Colombia,1965,51.794487,26.34812546,0,0,11.78820896,0,10.0691824,0
Colombia,1966,54.16814804,24.1774292,0,0,12.01739407,0,9.637033463,0
Colombia,1967,51.31243515,24.91241837,0,0,12.58010674,0,11.19504452,0
Colombia,1968,54.34421158,21.52988815,0,0,13.30046177,0,10.8254385,0
Colombia,1969,51.28414536,22.57768822,0,0,14.52613926,0,11.61202526,0
Colombia,1970,53.24295807,21.59646225,0,0,14.81751633,0,10.34306049,0
Colombia,1971,55.99031448,17.07560158,0,0,15.98779869,0,10.94629288,0
Colombia,1972,56.52989578,15.79676247,0,0,15.76795387,0,11.90538597,0
Colombia,1973,54.38942337,16.09681892,0,0,17.17042732,0,12.34333038,0
Colombia,1974,53.77721024,17.36829567,0,0,17.39550972,0,11.45898056,0
Colombia,1975,52.92286682,17.273489,0,0,18.84062195,0,10.56803036,0.394986749
Colombia,1976,53.56600189,16.21586037,0,0,19.00192833,0,10.81101131,0.405197114
Colombia,1977,52.54644775,16.25528717,0,0,18.99040604,0,11.83125496,0.376603961
Colombia,1978,50.10367584,15.34545135,0,0,20.48549271,0,13.68798733,0.377394468
Colombia,1979,49.99953842,14.56532001,0,0,21.17275238,0,13.89003372,0.372350067
Colombia,1980,46.90055084,15.00485706,0,0,22.66059303,0,15.04961967,0.384379059
Colombia,1981,46.95895767,14.94074726,0,0,21.86804771,0,15.88140678,0.350836396
Colombia,1982,46.05929565,14.8723793,0,0,22.33226013,0,16.37060356,0.365462065
Colombia,1983,45.35506821,15.60517502,0,0,21.43775177,0,17.24956703,0.352437019
Colombia,1984,43.88726807,15.80680275,0,0,23.26616287,0,16.66610336,0.373671114
Colombia,1985,43.80508423,15.67400551,0,0,24.06580353,0,16.07894325,0.376160741
Colombia,1986,41.94503784,14.96216774,0,0,26.91403961,0,15.81646919,0.362285137
Colombia,1987,40.61752319,17.30290222,0,0,26.97514534,0,14.7687254,0.33570838
Colombia,1988,42.67050171,13.7806921,0,0,28.40540123,0,14.80073166,0.34267509
Colombia,1989,41.62383652,15.16447926,0,0,29.46853256,0,13.41768169,0.32546556
Colombia,1990,45.11581802,7.380587578,0,0,32.2935257,0,14.8626585,0.347407937
Colombia,1991,44.59497452,8.941917419,0,0,31.37122345,0,14.76330566,0.328576326
Colombia,1992,47.08408356,14.36121273,0,0,24.20667839,0,13.94924927,0.398775518
Colombia,1993,45.37561417,13.64917183,0,0,27.43382835,0,13.12782001,0.413572878
Colombia,1994,43.57567215,14.53328419,0,0,29.36995888,0,12.08196259,0.43912226
Colombia,1995,45.20202637,12.81016445,0,0,28.86689568,0,12.65623379,0.464679241
Colombia,1996,45.45277786,9.669338226,0,0,31.00543594,0,13.40197372,0.470476657
Colombia,1997,45.13967514,11.13425636,0,0,26.88863373,0,16.39200592,0.445431143
Colombia,1998,43.79018021,10.55143166,0,0,26.20258331,0,18.96691704,0.488882273
Colombia,1999,41.8768692,9.084102631,0,0,30.92552185,0,17.66077805,0.452726424
Colombia,2000,42.13582993,10.02236271,0.001726831,0,29.04957199,0,18.28573036,0.504766047
Colombia,2001,40.14213562,10.02385139,0.002536311,0,30.08929253,0,19.22953033,0.512658536
Colombia,2002,39.57415009,8.263821602,0.004408642,0,32.17943573,0,19.46947479,0.508710384
Colombia,2003,39.73878098,8.847633362,0.005825315,0,32.88798141,0,18.02445221,0.495326608
Colombia,2004,39.01258469,7.601323128,0.007052876,0,33.99349594,0.04610803,18.88063622,0.458798945
Colombia,2005,40.39367294,4.774701118,0.008377651,0,34.45662689,0.043469526,19.77810669,0.492640316
Colombia,2006,35.11722946,12.16954803,0,0,33.2430191,0.049196307,18.57050514,0.455450863
Colombia,2007,34.53962326,10.68063641,0,0,34.23203659,0.03860293,19.59697914,0.442988575
Colombia,2008,34.56760788,13.0735445,0,0,32.83816147,0.038356546,18.41744041,0.411619425
Colombia,2009,34.71070099,12.26885128,0,0,29.45686913,0.04162591,21.6427021,0.827215493
Colombia,2010,34.68040085,13.73812103,0,0,27.66195297,0.026306374,21.48944473,0.870693386
Colombia,2011,34.49395752,10.75651646,0,0,31.74567795,0.027054999,20.23385239,1.045580506
Colombia,2012,35.0809288,12.12930489,0,0,29.00388336,0.033437207,21.0436306,1.047497869
Colombia,2013,34.47992325,12.97398949,0,0,26.72768593,0.034717783,23.16098213,0.950134456
Colombia,2014,34.58661652,13.08582115,0,0,25.51416779,0.040048938,23.96287346,1.161737442
Colombia,2015,36.61343384,12.02718353,0,0,25.04667854,0.038329352,23.33776283,1.211267829
Colombia,2016,35.77274704,12.59629726,0,0,24.82766533,0.02700297,23.92214584,1.261597633
Colombia,2017,34.47133636,9.497678757,0.002609473,0,29.92103958,0.001601639,23.20192528,1.246631861
Colombia,2018,34.77132034,8.744299889,0.006106545,0,28.82871628,0.022105752,24.48483276,1.300916672
Colombia,2019,35.54797363,10.54827213,0.0649473,0,26.77220345,0.031140871,24.01340675,1.455672503
Colombia,2020,32.11372375,9.860536575,0.104066789,0,27.18245125,0.005520782,27.25295067,1.869958997
Colombia,2021,36.44801331,6.899878502,0.155402273,,29.31441689,0.02931148,23.63169861,1.685283899
Croatia,1990,54.03078842,9.36100769,0,0,11.20059109,0,25.40762138,0
Croatia,1991,45.39148331,6.234111786,0,0,20.50486183,0,27.86954689,0
Croatia,1992,47.80767441,5.771412373,0,0,15.97049046,0,30.42664146,0.023802672
Croatia,1993,48.41703033,4.701598167,0,0,16.01576424,0,30.79341316,0.072199017
Croatia,1994,49.44642639,2.913132906,0,0,18.93772888,0,28.68014526,0.022585267
Croatia,1995,52.92669678,2.313899279,0,0,19.1314373,0,25.60980034,0.018183837
Croatia,1996,46.7832756,1.765803218,0,0,24.67057037,0,26.74647903,0.033871196
Croatia,1997,50.43684769,3.030304909,0,0,18.53805542,0,27.987957,0.006843233
Croatia,1998,53.76250839,2.739920378,0,0,18.03781128,0,25.44359016,0.016179262
Croatia,1999,51.47615814,2.349842548,0,0,21.22199631,0,24.9457531,0.006258002
Croatia,2000,48.41973495,5.200055599,0,0,19.7632618,0,26.61363983,0.003308587
Croatia,2001,47.19125748,5.505414486,0,0,20.7808609,0,26.52246284,0
Croatia,2002,49.38166046,6.685368061,0,0,16.80569077,0,27.12728119,0
Croatia,2003,52.23248672,7.106725216,0,0,14.88793373,0,25.77285767,0
Croatia,2004,47.13441086,7.258378029,0,0,19.8823204,0.005201632,25.70812607,0.011559184
Croatia,2005,49.07521439,7.275511265,0,0,18.43503761,0.026201049,25.1471405,0.040893335
Croatia,2006,50.46054077,6.837719917,0,0,17.44148064,0.050081406,25.17764664,0.032528237
Croatia,2007,51.42210007,7.388859749,0,0,12.25368404,0.091250777,28.79511642,0.020592125
Croatia,2008,49.02744293,7.645386696,0,0,15.06012821,0.104204215,28.06263351,0.062147122
Croatia,2009,48.49478912,5.533200264,4.32945E-05,0,19.42731094,0.141594604,26.24261093,0.074930228
Croatia,2010,40.53820801,7.333820343,4.23352E-05,0,23.39666939,0.356359601,28.27759361,0.097302668
Croatia,2011,44.18533325,8.652578354,4.82307E-05,0,14.69963455,0.587050676,31.64699173,0.185881138
Croatia,2012,42.69668579,8.367172241,0.006247195,0,15.14100266,1.02985096,32.04075241,0.342562526
Croatia,2013,37.44894409,8.173189163,0.032039724,0,24.45960617,1.466668725,27.62330437,0.415345103
Croatia,2014,39.22690582,7.833466053,0.098756656,0,25.4143486,2.059783697,24.46120262,0.548590958
Croatia,2015,42.98646927,7.739302635,0.168639988,0,18.90838623,2.355042458,26.60051346,0.9328807
Croatia,2016,41.47816467,7.991932392,0.186509401,0,19.36589813,2.865463257,26.64726067,1.452346921
Croatia,2017,44.31319046,4.813969612,0.220970765,0,14.90190506,3.380542517,30.59255981,1.770164847
Croatia,2018,41.45806885,4.327867031,0.201878697,0,20.75630379,3.599315882,27.15795326,2.177852392
Croatia,2019,41.45933914,5.114079952,0.228621095,0,16.02852249,4.036774158,29.20414543,3.169177771
Croatia,2020,37.25926971,4.596982002,0.274474442,0,16.27418327,4.945427895,32.13896942,3.676001787
Croatia,2021,37.47071075,5.002956867,0.256121576,0,18.83023071,5.442146778,28.43074799,3.743433475
Cyprus,1965,100,0,0,0,0,0,0,0
Cyprus,1966,100,0,0,0,0,0,0,0
Cyprus,1967,100,0,0,0,0,0,0,0
Cyprus,1968,100,0,0,0,0,0,0,0
Cyprus,1969,100,0,0,0,0,0,0,0
Cyprus,1970,100,0,0,0,0,0,0,0
Cyprus,1971,100,0,0,0,0,0,0,0
Cyprus,1972,100,0,0,0,0,0,0,0
Cyprus,1973,100,0,0,0,0,0,0,0
Cyprus,1974,100,0,0,0,0,0,0,0
Cyprus,1975,100,0,0,0,0,0,0,0
Cyprus,1976,100,0,0,0,0,0,0,0
Cyprus,1977,100,0,0,0,0,0,0,0
Cyprus,1978,100,0,0,0,0,0,0,0
Cyprus,1979,100,0,0,0,0,0,0,0
Cyprus,1980,100,0,0,0,0,0,0,0
Cyprus,1981,100,0,0,0,0,0,0,0
Cyprus,1982,100,0,0,0,0,0,0,0
Cyprus,1983,100,0,0,0,0,0,0,0
Cyprus,1984,100,0,0,0,0,0,0,0
Cyprus,1985,92.02683258,7.973164558,0,0,0,0,0,0
Cyprus,1986,95.31295013,4.687049389,0,0,0,0,0,0
Cyprus,1987,91.85669708,8.143303871,0,0,0,0,0,0
Cyprus,1988,95.24242401,4.757577419,0,0,0,0,0,0
Cyprus,1989,95.8718338,4.12816,0,0,0,0,0,0
Cyprus,1990,96.31934357,3.680659056,0,0,0,0,0,0
Cyprus,1991,97.31782532,2.682174206,0,0,0,0,0,0
Cyprus,1992,95.76564789,4.234344482,0,0,0,0,0,0
Cyprus,1993,96.56355286,3.436444998,0,0,0,0,0,0
Cyprus,1994,95.29553223,4.704462528,0,0,0,0,0,0
Cyprus,1995,95.06786346,4.93213129,0,0,0,0,0,0
Cyprus,1996,95.45787811,4.542114258,0,0,0,0,0,0
Cyprus,1997,96.58094788,3.419050217,0,0,0,0,0,0
Cyprus,1998,99.40677643,0.593224525,0,0,0,0,0,0
Cyprus,1999,99.03353882,0.966459215,0,0,0,0,0,0
Cyprus,2000,98.61644745,1.383558273,0,0,0,0,0,0
Cyprus,2001,97.98628998,2.013711214,0,0,0,0,0,0
Cyprus,2002,98.30477142,1.69522655,0,0,0,0,0,0
Cyprus,2003,98.40527344,1.594724536,0,0,0,0,0,0
Cyprus,2004,98.35439301,1.638638616,0.003691445,0,0,0.003273377,0,0
Cyprus,2005,98.53010559,1.462358594,0.004627938,0,0,0.002905361,0,0
Cyprus,2006,98.96747589,1.019867539,0.008314299,0,0,0.002938257,0,0.00143684
Cyprus,2007,99.03004456,0.910973251,0.013973603,0,0,0.002874116,0,0.012782671
Cyprus,2008,98.68115234,0.72706461,0.023473989,0,0,0.002788989,0,0.106836088
Cyprus,2009,98.8250885,0.394784391,0.031901516,0,0,0.002840981,0,0.246230468
Cyprus,2010,98.37893677,0.500428557,0.05701388,0,0,0.252651423,0,0.328068793
Cyprus,2011,97.69090271,0.237689465,0.098157898,0,0,0.93249923,0,0.492198765
Cyprus,2012,97.10494232,0.008789055,0.190863997,0,0,1.604994774,0,0.505016446
Cyprus,2013,96.13981628,0.009822947,0.452976406,0,0,2.22632885,0,0.553135037
Cyprus,2014,96.37831116,0.091105603,0.800443172,0,0,1.760783553,0,0.569746733
Cyprus,2015,95.70374298,0.132553354,1.168734908,0,0,2.047166348,0,0.560420632
Cyprus,2016,95.9934082,0.016279662,1.230991125,0,0,1.912242532,0,0.523244143
Cyprus,2017,95.95006561,0.106422566,1.404465795,0,0,1.726393461,0,0.50680536
Cyprus,2018,95.32542419,0.487648427,1.563451052,0,0,1.798014164,0,0.505054951
Cyprus,2019,94.74253845,0.598115325,1.770649076,0,0,1.935312748,0,0.569013774
Cyprus,2020,92.74646759,0.57323277,2.745106459,0,0,2.232501507,0,0.684373081
Cyprus,2021,90.78202057,1.610660315,4.161370277,,,2.164356232,,0.448543519
Czechia,1965,10.0360651,87.64089203,0,0,1.407787323,0,0.915251553,0
Czechia,1966,10.99802685,86.73413086,0,0,1.317092538,0,0.950751066,0
Czechia,1967,12.43151951,85.20258331,0,0,1.205794573,0,1.160095572,0
Czechia,1968,13.16584396,84.56770325,0,0,0.894758761,0,1.371696711,0
Czechia,1969,13.54865742,84.30796814,0,0,0.700539827,0,1.442833662,0
Czechia,1970,15.62594509,81.89339447,0,0,0.95988512,0,1.520769238,0
Czechia,1971,16.36978912,81.18718719,0,0,0.645121098,0,1.797901273,0
Czechia,1972,17.80943489,79.57797241,0,0,0.671215832,0,1.941382527,0
Czechia,1973,19.90384674,77.40605164,0,0,0.570636809,0,2.119466543,0
Czechia,1974,20.19195747,76.30133057,0,0,0.950023711,0,2.556689978,0
Czechia,1975,21.40586281,74.87175751,0,0,0.910229504,0,2.812151909,0
Czechia,1976,22.01174736,74.26181793,0,0,0.705894649,0,3.020535469,0
Czechia,1977,22.2954731,73.4514389,0,0,0.929659069,0,3.32343173,0
Czechia,1978,22.75423622,72.72019196,0,0,0.852974117,0,3.672589064,0
Czechia,1979,22.8837471,71.98123169,0,0,1.057600617,0,4.077424526,0
Czechia,1980,21.97771835,72.02954102,0,0,1.142623782,0,4.850115299,0
Czechia,1981,21.83496284,72.27403259,0,0,0.988981605,0,4.902022362,0
Czechia,1982,20.23690414,73.69812775,0,0,0.810859561,0,5.254106522,0
Czechia,1983,19.78321648,73.16683197,0,0.093036719,0.802294731,0,6.154612064,0
Czechia,1984,20.3518734,72.14155579,0,0.557777166,0.608941615,0,6.339857101,0
Czechia,1985,19.93125153,70.44005585,0,1.077025771,0.782431126,0,7.769237995,0
Czechia,1986,18.93158722,69.34798431,0,2.732407331,0.868731201,0,8.119289398,0
Czechia,1987,18.57989311,66.99860382,0,4.648145199,1.115793586,0,8.657567024,0
Czechia,1988,17.78075027,67.48841095,0,5.110102654,0.945982695,0,8.67475605,0
Czechia,1989,17.51834297,66.94198608,0,5.54029274,0.763888836,0,9.235494614,0
Czechia,1990,18.40452576,63.2735672,0,6.531414986,0.627910793,0,11.16258144,0
Czechia,1991,16.9180603,63.68341446,0,6.917610168,0.647087693,0,11.83382702,0
Czechia,1992,16.70489693,61.2702179,0,7.196902275,0.858359337,0,13.96550274,0
Czechia,1993,17.04865074,60.0850296,0,7.478135109,0.844905496,0,14.3871336,0.147244126
Czechia,1994,18.1086998,58.40949249,0,7.893734455,0.925491929,0,14.43367863,0.211455598
Czechia,1995,19.57886696,56.09131622,0,7.137352943,1.217548847,0,15.6711359,0.265899956
Czechia,1996,19.81315231,54.10753632,0,7.250044346,1.157696962,0,17.43550873,0.185341612
Czechia,1997,19.70130157,53.01055145,0,7.350289822,1.041616678,0,18.4916153,0.326950788
Czechia,1998,20.94634056,50.61229324,0,7.985300064,0.881533325,0,19.08732796,0.400158763
Czechia,1999,21.74569321,48.09373474,0,8.441001892,1.107042789,0,20.01316452,0.485577255
Czechia,2000,19.90163994,51.99745178,0,8.127196312,1.095599174,0,18.3836956,0.347827852
Czechia,2001,20.59164429,49.89863205,0,8.568792343,1.243541241,0.000121359,19.25091171,0.338137358
Czechia,2002,19.87789345,48.82234955,0,10.78305721,1.49442327,0.000958789,18.54691124,0.323991597
Czechia,2003,20.12081528,46.93861008,0,13.99288177,0.77949369,0.002197181,17.72520638,0.30399093
Czechia,2004,21.63154411,45.86420441,5.47759E-05,13.80232716,1.103210211,0.005409229,17.17350388,0.351559937
Czechia,2005,22.94281197,44.99659729,3.74923E-05,13.08221245,1.312113285,0.011732259,17.2500782,0.398475349
Czechia,2006,22.19530869,45.70416641,9.12918E-05,13.4328022,1.370860696,0.026536049,16.68046761,0.550109208
Czechia,2007,22.284338,46.12127686,0.000949529,13.56144142,1.122803926,0.0675506,16.07662964,0.723795295
Czechia,2008,22.82362938,44.59319305,0.007077609,13.93874264,1.107482195,0.133850217,16.2424736,0.905207098
Czechia,2009,22.96398354,42.92873764,0.050321668,14.79413033,1.376721144,0.163230419,16.0561657,1.2060256
Czechia,2010,20.808815,42.51995087,0.332737476,14.51424789,1.507446766,0.181307003,18.27283859,1.333975196
Czechia,2011,21.55825615,42.80285645,1.163269877,14.90604019,1.172112465,0.217934579,15.76631641,1.719364524
Czechia,2012,21.39756393,41.24985504,1.192278624,15.96525288,1.224320054,0.228953063,15.95504475,2.147109509
Czechia,2013,20.8054924,40.06687546,1.150425196,16.39506912,1.587322116,0.265794724,16.47225761,2.60058713
Czechia,2014,22.49906731,39.68109512,1.198365211,16.42659187,1.077732801,0.268981636,14.98138046,3.100355864
Czechia,2015,22.28078842,40.33558273,1.29515624,14.73560619,1.026833892,0.327593625,16.01739502,3.24960947
Czechia,2016,21.20861626,41.18143082,1.228669524,13.33622074,1.153427243,0.286555052,17.57462311,3.277117491
Czechia,2017,23.74897194,37.52658081,1.202359676,14.90750885,1.024821877,0.323994994,17.25058365,3.264395237
Czechia,2018,23.99377251,37.38677216,1.279132485,15.6974268,0.889721155,0.33312875,16.49571419,3.183527708
Czechia,2019,24.61017609,35.0162468,1.260934353,16.01011658,1.107640982,0.386129767,17.42111969,3.360507727
Czechia,2020,23.18149376,32.88125992,1.326582432,17.12624359,1.272642255,0.41530332,19.14149284,3.676520586
Czechia,2021,24.18019867,32.4017868,1.207598567,16.55824661,1.35218811,0.337749332,19.46150208,3.600261688
Denmark,1965,74.07901001,25.87651062,0,0,0.044477161,0,0,0
Denmark,1966,74.17652893,25.7828064,0,0,0.040665347,0,0,0
Denmark,1967,78.01059723,21.95051765,0,0,0.038882479,0,0,0
Denmark,1968,81.14689636,18.82184982,0,0,0.031256683,0,0,0
Denmark,1969,84.99427795,14.97719574,0,0,0.028526576,0,0,0
Denmark,1970,88.72796631,11.24282265,0,0,0.029206116,0,0,0
Denmark,1971,92.688797,7.280298233,0,0,0.030904578,0,0,0
Denmark,1972,92.92290497,7.04780817,0,0,0.029284108,0,0,0
Denmark,1973,88.80496979,11.16476154,0,0,0.030267373,0,0,0
Denmark,1974,88.37401581,11.59271336,0,0,0.033269178,0,0,0
Denmark,1975,88.62255859,11.34790802,0,0,0.02953616,0,0,0
Denmark,1976,85.65399933,14.32172775,0,0,0.024274977,0,0,0
Denmark,1977,83.82357025,16.14388275,0,0,0.032550871,0,0,0
Denmark,1978,82.43148041,17.53149605,0,0,0.033319041,0.003698007,0,0
Denmark,1979,79.00762177,20.94909859,0,0,0.035859026,0.007422473,0,0
Denmark,1980,69.25251007,30.69088173,0,0,0.043283373,0.013327702,0,0
Denmark,1981,72.62568665,27.30930519,0,0,0.050166965,0.0148381,0,0
Denmark,1982,65.46079254,34.46705246,0,0,0.044799592,0.027352851,0,0
Denmark,1983,65.14665222,34.62690353,0,0,0.052105244,0.042150822,0.076769888,0.055410441
Denmark,1984,63.34233856,35.89672089,0,0,0.04619994,0.050789263,0.609451413,0.054499101
Denmark,1985,57.92851257,38.82633591,0,0,0.040319633,0.069778785,3.082284451,0.052759942
Denmark,1986,55.92402267,38.42269516,0,0,0.03798449,0.166812763,5.375364304,0.073122501
