Date,SHELL,BP,TTE,CNA,NG
2021-08-02,1370.4647216796875,22.49898910522461,39.83894729614258,39.787086486816406,7.71999979019165
2021-08-03,1394.7923583984375,24.003284454345703,40.926788330078125,39.959678649902344,7.789999961853027
2021-08-04,1379.3282470703125,23.414649963378906,40.3782844543457,39.2874755859375,7.610000133514404
2021-08-05,1397.6212158203125,23.6762638092041,40.47884750366211,39.60540008544922,7.579999923706055
2021-08-06,1398.3753662109375,23.881816864013672,40.780521392822266,40.223106384277344,7.46999979019165
2021-08-09,1386.6829833984375,23.620201110839844,40.497135162353516,40.223106384277344,7.300000190734863
2021-08-10,1393.2835693359375,24.180805206298828,40.414852142333984,40.24127197265625,7.28000020980835
2021-08-11,1405.73046875,24.358333587646484,40.97249221801758,40.568294525146484,7.480000019073486
2021-08-12,1402.467529296875,24.290205001831055,41.21931838989258,40.422950744628906,7.230000019073486
2021-08-13,1392.54541015625,23.86439323425293,41.027339935302734,39.9556884765625,7.400000095367432
2021-08-16,1359.91650390625,23.40073013305664,40.561126708984375,39.75412368774414,7.329999923706055
2021-08-17,1381.0965576171875,23.438581466674805,40.30515670776367,39.59836959838867,7.230000019073486
2021-08-18,1375.181396484375,23.041156768798828,39.74752426147461,39.41512680053711,6.989999771118164
2021-08-19,1320.9908447265625,22.29361915588379,38.86079406738281,39.02116012573242,6.829999923706055
2021-08-20,1328.4326171875,22.36931800842285,39.04362106323242,39.378482818603516,6.889999866485596
2021-08-23,1356.8634033203125,23.079004287719727,39.84808349609375,39.635013580322266,7.159999847412109
2021-08-24,1368.69384765625,23.325031280517578,40.08576583862305,39.662498474121094,7.159999847412109
2021-08-25,1366.594970703125,23.306106567382812,40.32344436645508,40.35881423950195,7.0
2021-08-26,1366.404052734375,22.993844985961914,39.83894729614258,40.19389724731445,6.949999809265137
2021-08-27,1387.011962890625,23.59944725036621,40.75310134887695,40.63367462158203,7.269999980926514
2021-08-31,1365.831787109375,23.145244598388672,40.48799133300781,40.63367462158203,7.230000019073486
2021-09-01,1362.587890625,23.003305435180664,40.25030517578125,40.83523941040039,7.070000171661377
2021-09-02,1388.5382080078125,23.504817962646484,40.826229095458984,40.79859161376953,7.070000171661377
2021-09-03,1367.73974609375,23.44804573059082,40.63426208496094,40.4595947265625,7.320000171661377
2021-09-06,1376.898681640625,,,,
2021-09-07,1375.944580078125,23.26825714111328,40.70738983154297,40.06563186645508,7.070000171661377
